year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2018,January-March,Netherlands,4-7  nights,Air,VFR, LONDON,8.041534066,2.286447186,41.73782933,7
2018,January-March,Netherlands,4-7  nights,Air,Miscellaneous, LONDON,0.621966004,0.322800368,2.487864017,1
2018,January-March,Netherlands,4-7  nights,Sea,Holiday, LONDON,5.380438924,2.354176417,34.33259058,5
2018,January-March,Netherlands,4-7  nights,Sea,VFR, LONDON,2.409360528,0.303145703,5.682683825,2
2018,January-March,Netherlands,4-7  nights,Tunnel,Holiday, LONDON,3.741135299,1.606780738,16.72295856,3
2018,January-March,Netherlands,4-7  nights,Tunnel,VFR, LONDON,1.958829701,0.421698153,5.855622053,2
2018,January-March,Netherlands,8-14 nights,Air,Holiday, LONDON,0.610669613,1.093753695,5.474516869,1
2018,January-March,Netherlands,8-14 nights,Air,VFR, LONDON,2.48379606,1.831115283,31.13571072,3
2018,January-March,Netherlands,8-14 nights,Sea,Holiday, LONDON,1.315546989,0.269515872,3.941011667,1
2018,January-March,Netherlands,8-14 nights,Tunnel,VFR, LONDON,0.985666156,0.197267383,9.842601776,1
2018,January-March,Netherlands,15+  nights,Air,Business, LONDON,0.602918506,0.490685254,18.6925602,1
2018,January-March,Netherlands,15+  nights,Air,VFR, LONDON,0.932675004,0.15389137,16.78815079,1
2018,January-March,Netherlands,15+  nights,Air,Study, LONDON,0.621966004,3.324408293,17.4150486,1
2018,January-March,Denmark,1-3  nights,Air,Holiday, LONDON,5.423666477,2.211562216,15.95483518,3
2018,January-March,Denmark,1-3  nights,Air,Business, LONDON,14.13260105,18.15269431,28.45649078,6
2018,January-March,Denmark,1-3  nights,Air,VFR, LONDON,16.76082289,2.973515421,45.43739617,9
2018,January-March,Denmark,1-3  nights,Air,Miscellaneous, LONDON,2.610444874,0.578301385,2.610444874,3
2018,January-March,Denmark,4-7  nights,Air,Holiday, LONDON,28.42790413,18.07107137,133.7976305,16
2018,January-March,Denmark,4-7  nights,Air,Business, LONDON,5.335534275,3.80196185,26.90838885,4
2018,January-March,Denmark,4-7  nights,Air,VFR, LONDON,8.831807971,2.352298815,38.68382692,7
2018,January-March,Denmark,4-7  nights,Sea,Holiday, LONDON,1.449787021,0.806630194,5.790876389,1
2018,January-March,Greece,1-3  nights,Air,Holiday, LONDON,8.129517794,3.127619147,9.944196463,3
2018,January-March,Greece,1-3  nights,Air,Business, LONDON,3.077154994,1.032385871,7.599802077,5
2018,January-March,Greece,1-3  nights,Air,VFR, LONDON,0.952421725,0.206242964,2.759972334,1
2018,January-March,Greece,1-3  nights,Air,Miscellaneous, LONDON,0.659411013,0.040224072,0.659411013,1
2018,January-March,Greece,4-7  nights,Air,Holiday, LONDON,1.600053549,0.44428739,3.657429695,1
2018,January-March,Greece,4-7  nights,Air,VFR, LONDON,12.13262403,4.822268069,79.27649689,5
2018,January-March,Greece,15+  nights,Air,Miscellaneous, LONDON,0.896320999,0.708498538,18.82274055,1
2018,January-March,Spain,1-3  nights,Air,Holiday, LONDON,80.36337513,29.20470438,191.8012941,38
2018,January-March,Spain,1-3  nights,Air,Business, LONDON,36.73086154,14.10910343,59.45870316,29
2018,January-March,Spain,1-3  nights,Air,VFR, LONDON,25.74307704,3.797230359,64.23584461,16
2018,January-March,Spain,1-3  nights,Air,Miscellaneous, LONDON,7.785857677,0.534975886,11.53356969,5
2018,January-March,Spain,1-3  nights,Sea,Business, LONDON,1.775886893,0,3.481474876,1
2018,January-March,Spain,1-3  nights,Tunnel,Holiday, LONDON,4.413805485,1.129570566,10.92167854,3
2018,January-March,Spain,4-7  nights,Air,Holiday, LONDON,94.13822675,51.05697936,399.2899985,31
2018,January-March,Spain,4-7  nights,Air,Business, LONDON,7.453631401,2.299532836,35.5960474,5
2018,January-March,Spain,4-7  nights,Air,VFR, LONDON,17.91165417,4.921659783,79.84799671,12
2018,January-March,Spain,4-7  nights,Air,Study, LONDON,3.277704,1.30616504,18.02737188,2
2018,January-March,Spain,4-7  nights,Sea,VFR, LONDON,0.98135227,0,3.710586071,1
2018,January-March,Spain,8-14 nights,Air,Holiday, LONDON,8.083621681,3.779548556,76.10051298,4
2018,January-March,Spain,8-14 nights,Air,VFR, LONDON,13.29367316,5.930062179,154.0040121,7
2018,January-March,Spain,8-14 nights,Sea,VFR, LONDON,0.98135227,0,5.565878868,1
2018,January-March,Spain,15+  nights,Air,VFR, LONDON,9.613625616,20.78069849,215.9015689,7
2018,January-March,Portugal,1-3  nights,Air,Holiday, LONDON,3.711153984,1.710984625,7.422307968,3
2018,January-March,Portugal,1-3  nights,Air,Business, LONDON,6.71740222,5.161203083,16.03954554,4
2018,January-March,Portugal,1-3  nights,Air,VFR, LONDON,1.667845845,0.190528393,3.056674719,1
2018,January-March,Portugal,1-3  nights,Air,Miscellaneous, LONDON,0.539273977,0.00808911,0.539273977,1
2018,January-March,Portugal,1-3  nights,Sea,Business, LONDON,1.996169209,0,1.708684206,1
2018,January-March,Portugal,4-7  nights,Air,Holiday, LONDON,5.391933918,1.375868589,28.51191425,4
2018,January-March,Portugal,4-7  nights,Air,Business, LONDON,1.818377972,0.966817632,12.63600731,2
2018,January-March,Portugal,4-7  nights,Air,VFR, LONDON,2.048882186,0.926032558,12.19579411,3
2018,January-March,Portugal,8-14 nights,Air,Holiday, LONDON,1.330489993,0.516230106,18.62685966,1
2018,January-March,Portugal,8-14 nights,Air,Business, LONDON,1.12756443,2.250995636,12.31293869,1
2018,January-March,Portugal,8-14 nights,Air,VFR, LONDON,2.110027164,0.416501541,17.06719166,2
2018,January-March,Portugal,15+  nights,Air,VFR, LONDON,2.786021113,0.453128427,170.9992542,2
2018,January-March,Austria,1-3  nights,Air,Holiday, LONDON,11.84981176,3.476441942,24.77850819,8
2018,January-March,Austria,1-3  nights,Air,Business, LONDON,4.77847293,2.596111275,8.06062001,7
2018,January-March,Austria,4-7  nights,Air,Holiday, LONDON,5.767449886,3.10215956,25.91855299,7
2018,January-March,Austria,4-7  nights,Air,Business, LONDON,1.033558011,2.082619429,5.167789936,1
2018,January-March,Austria,4-7  nights,Air,VFR, LONDON,4.273005038,2.884128131,21.16314721,6
2018,January-March,Austria,4-7  nights,Air,Miscellaneous, LONDON,0.409195006,0.085814327,1.227584958,1
2018,January-March,Austria,8-14 nights,Tunnel,VFR, LONDON,1.025492072,0.153928488,8.192234039,1
2018,January-March,Austria,15+  nights,Air,VFR, LONDON,1.576151013,0.26006493,28.370718,1
2018,January-March,Sweden,1-3  nights,Air,Holiday, LONDON,18.20988637,10.09866381,50.29811478,15
2018,January-March,Sweden,1-3  nights,Air,Business, LONDON,11.87224549,5.520189695,20.12113571,12
2018,January-March,Sweden,1-3  nights,Air,VFR, LONDON,1.731530547,0.608364686,5.085086226,2
2018,January-March,Sweden,1-3  nights,Air,Miscellaneous, LONDON,5.383467704,2.152803749,13.15150869,6
2018,January-March,Sweden,4-7  nights,Air,Holiday, LONDON,13.03224254,5.870802224,58.46117306,9
2018,January-March,Sweden,4-7  nights,Air,Business, LONDON,2.252461493,1.810107119,8.584722519,3
2018,January-March,Sweden,4-7  nights,Air,VFR, LONDON,6.87930727,3.794713419,27.87863207,6
2018,January-March,Sweden,4-7  nights,Air,Miscellaneous, LONDON,0.410241246,0.01523375,1.464292169,1
2018,January-March,Sweden,8-14 nights,Air,Holiday, LONDON,1.514564395,1.329790235,4.489410877,1
2018,January-March,Sweden,8-14 nights,Air,VFR, LONDON,2.078897476,0.827585936,17.87325072,2
2018,January-March,Sweden,15+  nights,Air,Business, LONDON,1.718857288,0.82092756,30.29845333,2
2018,January-March,Sweden,15+  nights,Air,VFR, LONDON,2.428183615,1.546090066,37.09045601,2
2018,January-March,Sweden,15+  nights,Air,Study, LONDON,0.871432006,20.05600739,59.25737762,1
2018,January-March,Finland,1-3  nights,Air,Holiday, LONDON,5.353448629,2.526196077,13.01685798,9
2018,January-March,Finland,1-3  nights,Air,Business, LONDON,3.65547201,1.848930664,8.616149902,9
2018,January-March,Finland,1-3  nights,Air,VFR, LONDON,1.279620051,0.275118291,3.838860035,1
2018,January-March,Finland,1-3  nights,Air,Miscellaneous, LONDON,2.394974053,0.492134754,3.114170045,4
2018,January-March,Finland,4-7  nights,Air,Holiday, LONDON,6.274503291,5.363751695,26.95566726,9
2018,January-March,Finland,4-7  nights,Air,Business, LONDON,1.215026289,0.740816325,4.286109388,3
2018,January-March,Finland,4-7  nights,Air,VFR, LONDON,2.029872,0.943688735,10.14941394,3
2018,January-March,Finland,8-14 nights,Air,Business, LONDON,0.398242086,0.362580538,3.799561739,1
2018,January-March,Irish Republic,1-3  nights,Air,Holiday, LONDON,32.95468098,12.59536624,72.08276558,18
2018,January-March,Irish Republic,1-3  nights,Air,Business, LONDON,27.00438595,7.352685064,36.33676493,15
2018,January-March,Irish Republic,1-3  nights,Air,VFR, LONDON,26.14951348,4.215039574,71.49817991,14
2018,January-March,Irish Republic,1-3  nights,Air,Miscellaneous, LONDON,15.12103674,3.885221956,22.18181702,12
2018,January-March,Irish Republic,1-3  nights,Sea,VFR, LONDON,2.385099888,0.363696784,4.763395786,1
2018,January-March,Irish Republic,1-3  nights,Sea,Miscellaneous, LONDON,4.770199776,0.429610163,9.526791573,2
2018,January-March,Irish Republic,1-3  nights,Tunnel,Business, LONDON,2.824258685,0.816670972,7.456545115,2
2018,January-March,Irish Republic,4-7  nights,Air,Holiday, LONDON,8.078764826,7.168337971,40.94830561,6
2018,January-March,Irish Republic,4-7  nights,Air,Business, LONDON,4.47099033,4.042228959,19.38485134,4
2018,January-March,Irish Republic,4-7  nights,Air,VFR, LONDON,32.47527981,9.037398517,157.0404558,11
2018,January-March,Irish Republic,4-7  nights,Air,Study, LONDON,1.016221046,0.764295638,3.048662901,1
2018,January-March,Irish Republic,4-7  nights,Air,Miscellaneous, LONDON,2.765560508,0.802040406,11.83821583,2
2018,January-March,Irish Republic,4-7  nights,Sea,VFR, LONDON,2.385099888,2.133730412,9.526791573,1
2018,January-March,Irish Republic,4-7  nights,Tunnel,Business, LONDON,1.818679094,0.545975029,7.264339447,1
2018,January-March,Irish Republic,8-14 nights,Air,VFR, LONDON,4.070270658,0.466857627,41.83737946,3
2018,January-March,Irish Republic,8-14 nights,Sea,VFR, LONDON,2.385099888,0.29834038,33.34376907,1
2018,January-March,Irish Republic,15+  nights,Air,Business, LONDON,3.443696737,0.833224595,56.40768051,2
2018,January-March,Irish Republic,15+  nights,Air,VFR, LONDON,2.109986693,0.737596944,30.55257595,2
2018,January-March,Irish Republic,15+  nights,Sea,VFR, LONDON,2.385099888,0.222637445,19.05358315,1
2018,January-March,Turkey,1-3  nights,Air,Business, LONDON,3.723802924,2.225154966,6.425383985,4
2018,January-March,Turkey,1-3  nights,Air,VFR, LONDON,0.997249901,0.494770229,1.83905983,1
2018,January-March,Turkey,1-3  nights,Sea,Business, LONDON,1.986617565,0.027326521,4.208677769,1
2018,January-March,Turkey,4-7  nights,Air,Holiday, LONDON,4.650363922,7.417797178,24.47669411,5
2018,January-March,Turkey,4-7  nights,Air,Business, LONDON,3.723802924,9.78461802,17.59679317,4
2018,January-March,Turkey,4-7  nights,Air,VFR, LONDON,1.534552097,0.613510609,9.904705048,1
2018,January-March,Turkey,8-14 nights,Air,VFR, LONDON,5.631202102,2.369389578,52.24893332,5
2018,January-March,Turkey,15+  nights,Air,Business, LONDON,0.87618798,1.327424765,18.39994812,1
2018,January-March,Switzerland,1-3  nights,Air,Holiday, LONDON,6.927609354,1.940324321,14.43776673,7
2018,January-March,Switzerland,1-3  nights,Air,Business, LONDON,31.88189304,14.95039392,51.60044897,22
2018,January-March,Switzerland,1-3  nights,Air,VFR, LONDON,8.015853047,1.73335043,16.69003725,8
2018,January-March,Switzerland,1-3  nights,Air,Miscellaneous, LONDON,5.593130291,1.453629777,12.18174624,5
2018,January-March,Switzerland,4-7  nights,Air,Holiday, LONDON,9.383923233,9.535203546,43.59998918,9
2018,January-March,Switzerland,4-7  nights,Air,Business, LONDON,3.175767601,2.484622836,16.37515354,4
2018,January-March,Switzerland,4-7  nights,Air,VFR, LONDON,11.08260351,2.505017111,56.66498578,8
2018,January-March,Switzerland,8-14 nights,Air,VFR, LONDON,3.919294655,0.720823109,41.42983389,4
2018,January-March,Switzerland,15+  nights,Air,VFR, LONDON,1.090710521,0.564876735,16.33788872,1
2018,January-March,Norway,1-3  nights,Air,Holiday, LONDON,11.07282856,6.904870018,32.28512931,11
2018,January-March,Norway,1-3  nights,Air,Business, LONDON,8.659099102,5.186112136,11.3051194,8
2018,January-March,Norway,1-3  nights,Air,VFR, LONDON,3.359598994,1.583319068,7.62580514,3
2018,January-March,Norway,4-7  nights,Air,Holiday, LONDON,11.22961557,7.608778849,56.89889836,9
2018,January-March,Norway,4-7  nights,Air,Business, LONDON,2.804621458,2.173131138,11.63171148,2
2018,January-March,Norway,4-7  nights,Air,VFR, LONDON,5.661947072,1.342219684,30.22978568,5
2018,January-March,Norway,4-7  nights,Air,Miscellaneous, LONDON,1.378248453,1.07138896,4.103080273,1
2018,January-March,Norway,8-14 nights,Air,VFR, LONDON,3.461809039,3.053074479,39.12851763,3
2018,January-March,Norway,15+  nights,Air,Holiday, LONDON,0.921472669,0.174173087,32.33808517,1
2018,January-March,Norway,15+  nights,Air,Business, LONDON,0.887486577,0.714730442,15.22580242,1
2018,January-March,Norway,15+  nights,Air,VFR, LONDON,7.193843126,4.836254837,140.3911514,3
2018,January-March,Iceland,1-3  nights,Air,Holiday, LONDON,0.675855994,0.229791045,2.027568102,1
2018,January-March,Iceland,1-3  nights,Air,Miscellaneous, LONDON,1.246639609,0.273168296,1.094759941,1
2018,January-March,Iceland,4-7  nights,Air,Holiday, LONDON,1.576151013,1.284563065,7.880754948,1
2018,January-March,Iceland,4-7  nights,Air,VFR, LONDON,1.449334025,0.824607253,3.943990111,2
2018,January-March,Czech Republic,1-3  nights,Air,Holiday, LONDON,1.87551403,0.438647181,2.805037975,1
2018,January-March,Czech Republic,1-3  nights,Air,Business, LONDON,1.875443071,0.589096636,3.750886142,2
2018,January-March,Czech Republic,1-3  nights,Air,VFR, LONDON,7.124054432,1.625146151,25.02933884,1
2018,January-March,Czech Republic,1-3  nights,Air,Miscellaneous, LONDON,10.85199875,1.712359667,18.05211461,3
2018,January-March,Czech Republic,1-3  nights,Sea,Business, LONDON,2.431502342,0,2.603070736,1
2018,January-March,Czech Republic,4-7  nights,Air,Business, LONDON,5.971933097,5.258410007,24.81725621,6
2018,January-March,Czech Republic,4-7  nights,Air,VFR, LONDON,0.499778777,0.167037919,2.926501036,1
2018,January-March,Czech Republic,8-14 nights,Tunnel,VFR, LONDON,2.258029938,0.744020879,29.35438919,1
2018,January-March,Czech Republic,15+  nights,Air,Holiday, LONDON,1.179309011,0.72269541,32.66176605,1
2018,January-March,Poland,1-3  nights,Air,Holiday, LONDON,5.451217651,0.649318509,12.36964262,4
2018,January-March,Poland,1-3  nights,Air,Business, LONDON,8.374673724,3.532917194,18.03487289,7
2018,January-March,Poland,1-3  nights,Air,VFR, LONDON,25.51522171,5.004823029,73.14206028,8
2018,January-March,Poland,1-3  nights,Air,Miscellaneous, LONDON,3.320171952,3.307599925,18.97765017,3
2018,January-March,Poland,1-3  nights,Sea,Business, LONDON,13.87027669,0.709227487,35.71184349,7
2018,January-March,Poland,1-3  nights,Tunnel,Business, LONDON,10.13322926,0.160786137,21.39301014,3
2018,January-March,Poland,4-7  nights,Air,Holiday, LONDON,9.582036257,4.978073388,46.29061365,6
2018,January-March,Poland,4-7  nights,Air,Business, LONDON,6.589036584,2.409861311,25.17247009,3
2018,January-March,Poland,4-7  nights,Air,VFR, LONDON,29.40210712,8.005665272,162.7763557,12
2018,January-March,Poland,4-7  nights,Sea,Business, LONDON,4.060711384,0.323121652,23.07935333,2
2018,January-March,Poland,4-7  nights,Tunnel,VFR, LONDON,1.561799169,0.618987262,9.533958435,1
2018,January-March,Poland,8-14 nights,Air,VFR, LONDON,11.2160399,1.946139485,112.9204664,4
2018,January-March,Poland,15+  nights,Air,VFR, LONDON,3.336969256,1.009909332,70.01079559,2
2018,January-March,Serbia,1-3  nights,Air,Business, LONDON,0.956497312,0.463102669,1.503536105,1
2018,January-March,Serbia,1-3  nights,Air,VFR, LONDON,1.471408486,0.456466824,4.09444952,1
2018,January-March,Serbia,4-7  nights,Air,Business, LONDON,0.981018782,0.436359227,3.855204582,1
2018,January-March,Serbia,4-7  nights,Air,VFR, LONDON,1.471408486,0.276778311,9.553714752,1
2018,January-March,Serbia,8-14 nights,Air,Holiday, LONDON,0.580095351,0.496082336,9.237247467,1
2018,January-March,Serbia,8-14 nights,Air,VFR, LONDON,0.773540139,0.77323997,7.175032139,1
2018,January-March,Bulgaria,1-3  nights,Air,Holiday, LONDON,5.585959077,0.961180907,12.58266997,3
2018,January-March,Bulgaria,1-3  nights,Air,VFR, LONDON,1.083633184,0.221704498,2.389897346,1
2018,January-March,Bulgaria,1-3  nights,Sea,Business, LONDON,5.69005537,0.066544222,9.555875659,3
2018,January-March,Bulgaria,4-7  nights,Air,Business, LONDON,0.742060006,0.975808918,4.452360153,1
2018,January-March,Bulgaria,4-7  nights,Air,VFR, LONDON,11.7345109,4.702601701,54.03147411,2
2018,January-March,Bulgaria,4-7  nights,Sea,Business, LONDON,2.009589434,0.908353508,11.86708641,1
2018,January-March,Bulgaria,8-14 nights,Air,VFR, LONDON,5.704966545,1.440752685,70.24956131,3
2018,January-March,Bulgaria,15+  nights,Air,VFR, LONDON,2.060126781,0.792939782,47.70679092,1
2018,January-March,Romania,1-3  nights,Air,Holiday, LONDON,1.760609984,0.320431024,5.281829834,1
2018,January-March,Romania,1-3  nights,Air,Business, LONDON,0.817737043,0.757900655,2.001640558,1
2018,January-March,Romania,1-3  nights,Air,VFR, LONDON,3.408284783,0.925837815,10.32024956,2
2018,January-March,Romania,1-3  nights,Air,Miscellaneous, LONDON,2.558923244,0.073849477,4.932150841,1
2018,January-March,Romania,1-3  nights,Sea,Business, LONDON,6.505414724,0.409776015,8.224121571,4
2018,January-March,Romania,1-3  nights,Tunnel,Business, LONDON,8.473978996,0.137779623,11.04480839,3
2018,January-March,Romania,4-7  nights,Air,Holiday, LONDON,2.821504116,4.089770019,12.69676828,2
2018,January-March,Romania,4-7  nights,Air,Business, LONDON,1.45900923,0.409837186,5.357135534,2
2018,January-March,Romania,4-7  nights,Air,VFR, LONDON,14.52860999,7.566676706,80.17568469,7
2018,January-March,Romania,4-7  nights,Sea,Business, LONDON,3.395796299,0.008551488,10.21323049,2
2018,January-March,Romania,8-14 nights,Air,Holiday, LONDON,1.410752058,6.10291338,12.69676781,1
2018,January-March,Romania,8-14 nights,Air,Business, LONDON,2.35192132,0.265886603,36.44460678,2
2018,January-March,Romania,8-14 nights,Air,VFR, LONDON,9.080782294,8.835695922,138.2152882,5
2018,January-March,Romania,8-14 nights,Sea,Business, LONDON,1.697898149,1.10395515,13.6176405,1
2018,January-March,Romania,8-14 nights,Tunnel,VFR, LONDON,1.909103632,0,30.3684597,1
2018,January-March,Romania,15+  nights,Air,VFR, LONDON,3.177460551,1.477558315,43.24365139,2
2018,January-March,Romania,15+  nights,Air,Miscellaneous, LONDON,2.558923244,6.341208458,221.9467926,1
2018,January-March,Romania,15+  nights,Tunnel,VFR, LONDON,3.793991208,2.258451939,153.433651,2
2018,January-March,Hungary,1-3  nights,Air,Holiday, LONDON,1.935371399,0.405087262,4.048585892,1
2018,January-March,Hungary,1-3  nights,Air,Business, LONDON,2.703981161,2.746560752,20.86158657,5
2018,January-March,Hungary,1-3  nights,Air,VFR, LONDON,0.789589882,0.0206133,3.471458912,1
2018,January-March,Hungary,1-3  nights,Air,Miscellaneous, LONDON,1.937017441,0.375590175,3.989509344,1
2018,January-March,Hungary,1-3  nights,Sea,Miscellaneous, LONDON,1.26968503,0.190452754,3.80905509,1
2018,January-March,Hungary,1-3  nights,Tunnel,Business, LONDON,6.310764313,0.306555182,6.538991451,1
2018,January-March,Hungary,4-7  nights,Air,Holiday, LONDON,1.935371399,0.758461237,10.12146473,1
2018,January-March,Hungary,4-7  nights,Air,VFR, LONDON,10.11719292,2.580375373,106.0644808,5
2018,January-March,Hungary,4-7  nights,Tunnel,Business, LONDON,1.335670829,0.246113852,5.535899639,1
2018,January-March,Hungary,15+  nights,Air,Business, LONDON,1.641749144,5.914471626,147.7757416,1
2018,January-March,Russia,1-3  nights,Air,Holiday, LONDON,1.984659076,3.777013063,3.765835285,2
2018,January-March,Russia,1-3  nights,Air,Business, LONDON,1.461303651,0.566081174,2.839384079,2
2018,January-March,Russia,1-3  nights,Air,VFR, LONDON,2.861824811,1.147783697,7.876574159,2
2018,January-March,Russia,1-3  nights,Sea,VFR, LONDON,1.527070045,0.00763535,3.054140091,1
2018,January-March,Russia,1-3  nights,Tunnel,Holiday, LONDON,2.068876982,2.586096287,4.137753963,1
2018,January-March,Russia,4-7  nights,Air,Holiday, LONDON,5.124203563,6.906536311,24.24715805,6
2018,January-March,Russia,4-7  nights,Air,Business, LONDON,9.454805553,13.95893076,38.25613856,8
2018,January-March,Russia,4-7  nights,Air,VFR, LONDON,1.727708876,3.111289233,8.027221441,2
2018,January-March,Russia,4-7  nights,Sea,Business, LONDON,1.26968503,0,5.07874012,1
2018,January-March,Russia,8-14 nights,Air,Holiday, LONDON,2.801506162,7.837989032,26.38287544,3
2018,January-March,Russia,8-14 nights,Air,Business, LONDON,0.597412646,0.258128822,4.062806606,1
2018,January-March,Russia,8-14 nights,Air,VFR, LONDON,2.304158807,1.691702828,23.53043461,3
2018,January-March,Russia,15+  nights,Air,Holiday, LONDON,1.728435397,3.016327739,50.95909214,2
2018,January-March,Russia,15+  nights,Air,Business, LONDON,0.701776266,1.626173615,10.22689056,1
2018,January-March,Russia,15+  nights,Air,VFR, LONDON,1.705843329,1.398441166,29.01983643,2
2018,January-March,Russia,15+  nights,Air,Study, LONDON,0.742060006,1.13158989,2.226180077,1
2018,January-March,Other Western Europe,1-3  nights,Air,Holiday, LONDON,1.880661726,0.602859855,5.039790869,2
2018,January-March,Other Western Europe,1-3  nights,Air,Business, LONDON,5.968164921,2.640971914,10.1562469,6
2018,January-March,Other Western Europe,1-3  nights,Air,VFR, LONDON,3.55898118,0.405556858,10.52675343,1
2018,January-March,Other Western Europe,1-3  nights,Air,Miscellaneous, LONDON,1.38807103,0.821541207,2.487803012,3
2018,January-March,Other Western Europe,4-7  nights,Air,Holiday, LONDON,0.773092568,1.834736347,4.834038734,1
2018,January-March,Other Western Europe,4-7  nights,Air,Business, LONDON,2.404905975,3.033000475,8.760910273,3
2018,January-March,Other Western Europe,4-7  nights,Air,VFR, LONDON,0.579961538,0.123556569,2.287213326,1
2018,January-March,Other Western Europe,8-14 nights,Air,VFR, LONDON,1.934772611,1.17905283,20.98312187,1
2018,January-March,Other Western Europe,8-14 nights,Tunnel,VFR, LONDON,1.851099968,1.851099968,24.06430054,1
2018,January-March,Other Western Europe,15+  nights,Air,VFR, LONDON,1.488287091,0.288981706,2.93470335,1
2018,January-March,Other Eastern Europe,1-3  nights,Air,Holiday, LONDON,24.5142073,8.182139881,61.17308092,11
2018,January-March,Other Eastern Europe,1-3  nights,Air,Business, LONDON,3.031293511,0.973774105,7.172544718,3
2018,January-March,Other Eastern Europe,1-3  nights,Air,VFR, LONDON,7.265434504,1.060012817,19.76041412,4
2018,January-March,Other Eastern Europe,1-3  nights,Air,Miscellaneous, LONDON,1.560734183,0.098450173,1.445596755,3
2018,January-March,Other Eastern Europe,1-3  nights,Sea,Business, LONDON,9.118202329,0.536158178,15.84707797,5
2018,January-March,Other Eastern Europe,1-3  nights,Tunnel,Business, LONDON,1.451214671,0.129779413,1.549094439,1
2018,January-March,Other Eastern Europe,4-7  nights,Air,Holiday, LONDON,12.67433602,14.13821888,67.53027964,8
2018,January-March,Other Eastern Europe,4-7  nights,Air,Business, LONDON,3.693473995,3.823966324,15.02883601,3
2018,January-March,Other Eastern Europe,4-7  nights,Air,VFR, LONDON,11.76384556,3.677321076,60.56380367,5
2018,January-March,Other Eastern Europe,8-14 nights,Air,Holiday, LONDON,1.839814544,4.421903312,20.35216808,2
2018,January-March,Other Eastern Europe,8-14 nights,Air,Business, LONDON,0.730900824,0.529204488,6.663975716,1
2018,January-March,Other Eastern Europe,8-14 nights,Air,VFR, LONDON,5.635078669,1.799560308,66.73626947,3
2018,January-March,Other Eastern Europe,15+  nights,Air,Holiday, LONDON,3.167948544,0.333032422,77.458992,2
2018,January-March,Other Eastern Europe,15+  nights,Air,Business, LONDON,0.730900824,1.491394401,14.80883503,1
2018,January-March,Other Eastern Europe,15+  nights,Air,VFR, LONDON,5.045759439,0.638695598,190.1999969,2
2018,January-March,USA,1-3  nights,Air,Holiday, LONDON,40.26339963,19.00442915,103.0239753,32
2018,January-March,USA,1-3  nights,Air,Business, LONDON,46.01225427,40.51347414,101.1505706,76
2018,January-March,USA,1-3  nights,Air,VFR, LONDON,21.03434402,9.480081416,57.87450689,22
2018,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,35.75759116,5.696029317,37.48334232,63
2018,January-March,USA,1-3  nights,Sea,Holiday, LONDON,1.450868845,0.24458535,2.837481022,1
2018,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,12.88026035,5.635307074,30.95641112,7
2018,January-March,USA,1-3  nights,Tunnel,Business, LONDON,3.931279182,2.325332284,7.688448429,2
2018,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,9.828197956,3.404193878,23.06534553,5
2018,January-March,USA,4-7  nights,Air,Holiday, LONDON,70.83377114,55.56252626,352.4285682,83
2018,January-March,USA,4-7  nights,Air,Business, LONDON,84.16642389,113.5931406,382.608764,106
2018,January-March,USA,4-7  nights,Air,VFR, LONDON,28.14603385,36.45195135,150.7810633,43
2018,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,2.793796957,2.706820503,14.26252675,4
2018,January-March,USA,4-7  nights,Sea,Holiday, LONDON,1.181890965,0.415858626,4.62287569,1
2018,January-March,USA,4-7  nights,Sea,Business, LONDON,1.450868845,0,2.837481022,1
2018,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,6.969560027,3.768596023,32.15401125,4
2018,January-March,USA,4-7  nights,Tunnel,Business, LONDON,1.965639591,2.325332165,9.610560417,1
2018,January-March,USA,8-14 nights,Air,Holiday, LONDON,21.39891741,20.8932435,190.7481387,28
2018,January-March,USA,8-14 nights,Air,Business, LONDON,12.22950292,20.71689869,108.0067292,22
2018,January-March,USA,8-14 nights,Air,VFR, LONDON,15.34052721,6.542276173,120.523255,26
2018,January-March,USA,8-14 nights,Air,Study, LONDON,4.089519978,4.931476071,57.25328064,3
2018,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,1.138385653,0.364979655,3.318172455,2
2018,January-March,USA,8-14 nights,Sea,Business, LONDON,1.450868845,0.644169569,14.18740463,1
2018,January-March,USA,8-14 nights,Tunnel,Business, LONDON,1.965639591,0.473928511,15.37689686,1
2018,January-March,USA,15+  nights,Air,Holiday, LONDON,9.384351254,3.392515266,154.3531109,12
2018,January-March,USA,15+  nights,Air,Business, LONDON,4.415264726,9.806594789,134.0224781,7
2018,January-March,USA,15+  nights,Air,VFR, LONDON,15.03774044,12.92651092,246.0596356,21
2018,January-March,USA,15+  nights,Air,Study, LONDON,4.382911861,32.6108999,252.8505802,4
2018,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,2.050609678,1.63162435,42.2351656,3
2018,January-March,USA,15+  nights,Tunnel,Holiday, LONDON,1.965639591,1.211792827,28.83168221,1
2018,January-March,Canada,1-3  nights,Air,Holiday, LONDON,1.303512633,0.164527263,1.771232963,2
